"No.","Time","Source","Destination","Protocol","Length","Info"
"9886","42.686676000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"9887","42.688000000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"9889","42.688845000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"9890","42.689539000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"9892","42.696017000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"9893","42.696755000","74.125.109.147","10.0.0.94","SSLv2","1458","Encrypted Data"
"9895","42.697680000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9896","42.698291000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9898","42.699124000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9899","42.703682000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9901","42.704481000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"9903","42.705289000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"9905","42.706182000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9907","42.713309000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"9909","42.714795000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"9911","42.715701000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9913","42.716591000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9914","42.722296000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"9916","42.722903000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"9917","42.722906000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9920","42.724045000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9921","42.730505000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9923","42.731077000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9924","42.731755000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9926","42.732261000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9927","42.736476000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9929","42.737457000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9930","42.738061000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"9932","42.738782000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"9934","42.745212000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9936","42.745658000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9937","42.745661000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9938","42.745662000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9942","42.751929000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9943","42.752716000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9944","42.752720000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9946","42.755886000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9948","42.756260000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"9950","42.757122000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"9952","42.757772000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9954","42.758550000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9955","42.762258000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9957","42.763417000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9958","42.764412000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9960","42.764876000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9962","42.768680000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9964","42.771190000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9965","42.771643000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9967","42.772560000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9968","42.777248000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9970","42.779151000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9971","42.780013000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9973","42.780573000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9974","42.781286000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9976","42.781958000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9977","42.787501000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"9979","42.788417000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"9981","42.789323000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9983","42.790785000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9984","42.791373000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9986","42.792289000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9987","42.792926000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9989","42.793472000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9990","42.795033000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"9992","42.796799000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"9994","42.800200000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"9997","42.801318000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10000","42.802824000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10001","42.803743000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10003","42.804498000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10004","42.805323000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10006","42.806810000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10008","42.807686000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10010","42.808562000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10012","42.810462000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10013","42.811216000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10015","42.812198000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10016","42.814286000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10018","42.815455000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10019","42.816022000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10021","42.816600000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10022","42.821859000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10024","42.824450000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10026","42.825593000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10027","42.825598000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10029","42.826317000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10031","42.829927000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10033","42.830959000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10034","42.830962000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10037","42.832384000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10038","42.834067000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10040","42.835302000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10041","42.835993000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10043","42.836972000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10044","42.838852000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10046","42.839743000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10047","42.840428000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10049","42.843077000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10050","42.849915000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10052","42.850530000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10053","42.850533000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10054","42.850534000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10055","42.850699000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10056","42.850703000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10061","42.858392000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10062","42.862303000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10063","42.862311000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10064","42.862313000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10065","42.862316000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10070","42.863023000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10071","42.863718000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10073","42.864578000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"10075","42.865296000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10077","42.866323000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10079","42.866861000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10080","42.867707000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10082","42.895360000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"10084","42.896925000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"10086","42.897969000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10088","42.898674000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10089","42.900976000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10091","42.901972000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10092","42.902414000","74.125.109.147","10.0.0.94","SSLv2","1458","Encrypted Data"
"10094","42.903038000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10095","42.906440000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10097","42.908574000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10098","42.909324000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10100","42.910157000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10101","42.911674000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10103","42.915301000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10104","42.915680000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10105","42.915683000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10107","42.917240000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10109","42.919433000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10110","42.920351000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10112","42.921392000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10113","42.928624000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10115","42.929131000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10116","42.929136000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10117","42.929138000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10118","42.929141000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10122","42.930233000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"10123","42.930236000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"10126","42.931861000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"10128","42.933035000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"10130","42.934072000","74.125.109.147","10.0.0.94","SSLv2","1458","Encrypted Data"
"10132","42.934713000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10133","42.936710000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10135","42.937550000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10137","42.938392000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10139","42.939294000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10141","42.942062000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10142","42.942785000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10144","42.943465000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10145","42.944074000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10147","42.944696000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10148","42.945721000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10150","42.946659000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10152","42.950152000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10154","42.960412000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10156","42.961200000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10157","42.961208000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10158","42.961210000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10159","42.961295000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10163","42.962111000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10164","42.962751000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10166","42.963351000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10168","42.963969000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10170","42.964750000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10171","42.965243000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10173","42.966015000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10174","42.966540000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10176","42.967518000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10177","42.968080000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10179","42.968725000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10182","42.969790000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10184","42.970772000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10185","42.971367000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10187","42.974001000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10189","42.976134000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10191","42.976762000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10194","42.977625000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10195","42.978291000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10197","42.978876000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10198","42.979492000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10200","42.980155000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10201","42.980715000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10203","42.982047000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10204","42.983691000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10206","42.984894000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10207","42.986210000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10209","42.986947000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10210","42.987763000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10212","42.993865000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10213","42.995916000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10215","42.997450000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10216","42.998267000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10218","42.998976000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10219","43.000244000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10221","43.001684000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10222","43.002558000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10224","43.003586000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10225","43.005848000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10227","43.006770000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10228","43.007363000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10230","43.008282000","74.125.109.147","10.0.0.94","SSLv2","1458","Encrypted Data"
"10231","43.010607000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10233","43.011393000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10234","43.012141000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10236","43.013306000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10237","43.016616000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10239","43.017523000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10240","43.018062000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10241","43.018065000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10244","43.019199000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10246","43.019987000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10248","43.021303000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10250","43.022220000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10251","43.022222000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10253","43.023284000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10255","43.028639000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10257","43.029226000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10258","43.029232000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10259","43.029234000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10262","43.030775000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10263","43.030779000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10265","43.036519000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10267","43.037617000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10268","43.038272000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10270","43.039087000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10271","43.039798000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10273","43.040793000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10274","43.041556000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10276","43.042118000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10278","43.044853000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10280","43.046137000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10281","43.046141000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10282","43.046141000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10283","43.046142000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10288","43.046890000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10289","43.048016000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10291","43.049082000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10292","43.052667000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10294","43.053268000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10295","43.053270000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10296","43.053271000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10299","43.053407000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10300","43.053410000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10302","43.054719000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10304","43.055814000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10305","43.056826000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10307","43.059880000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10308","43.060443000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10309","43.060448000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10311","43.063217000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10313","43.064569000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10314","43.065216000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10316","43.065996000","74.125.109.147","10.0.0.94","SSLv2","1458","[TCP Out-Of-Order] Encrypted Data"
"10318","43.066917000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10320","43.068441000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10322","43.069337000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10324","43.070124000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10325","43.071131000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10327","43.072800000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10328","43.073619000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10330","43.075069000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10331","43.075902000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10333","43.077286000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10335","43.077900000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10337","43.079307000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10339","43.080347000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10340","43.082337000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10342","43.084351000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10343","43.085158000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10345","43.085919000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10346","43.089573000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10348","43.090403000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10349","43.090407000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10351","43.094589000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10352","43.094999000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10353","43.095039000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10354","43.095042000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10358","43.095848000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10360","43.096465000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10362","43.097870000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10363","43.098394000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10365","43.098877000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
